x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,y0,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,z0,z1,z2,z3,z4,z5,z6,z7,z8,z9,z10,z11,z12,z13,z14,z15,z16,z17,z18,z19,z20,label
0.5075932145118713,0.6770152449607849,-1.1017910139798914e-07,0.5530843138694763,0.596339762210846,0.052030809223651886,0.5961108803749084,0.5598512291908264,0.048504285514354706,0.6305319666862488,0.5686385631561279,0.04044001176953316,0.6540012359619141,0.5783961415290833,0.026754189282655716,0.6100224256515503,0.5013591051101685,-0.03992453217506409,0.6821889877319336,0.5128973126411438,-0.0417952835559845,0.7267792820930481,0.5142595171928406,-0.04237672686576843,0.7615359425544739,0.5133407115936279,-0.044369522482156754,0.6124135255813599,0.5674009919166565,-0.06589283049106598,0.6595857739448547,0.6135262846946716,-0.03073541820049286,0.6248748302459717,0.6416109800338745,0.007484617177397013,0.6032905578613281,0.6335632801055908,0.019428178668022156,0.6121343374252319,0.6359413862228394,-0.08465490490198135,0.6446360945701599,0.6748345494270325,-0.04031384363770485,0.6111371517181396,0.690689742565155,-0.014083575457334518,0.5922102332115173,0.6787501573562622,-0.018566448241472244,0.618098258972168,0.6943719983100891,-0.09935948252677917,0.6273255944252014,0.7286064624786377,-0.06100791320204735,0.5990596413612366,0.7352752089500427,-0.04119152948260307,0.5791872143745422,0.7194368243217468,-0.04212895408272743,right
0.26432710886001587,0.5383737683296204,1.443852113425237e-07,0.333060085773468,0.44413232803344727,0.0450584702193737,0.3918543756008148,0.410084992647171,0.01769767515361309,0.4418591856956482,0.41946941614151,-0.01352572999894619,0.48158007860183716,0.4180285632610321,-0.05017514526844025,0.39421936869621277,0.30289512872695923,-0.09037559479475021,0.493617445230484,0.3162623345851898,-0.11789117008447647,0.5581496357917786,0.32007575035095215,-0.13064607977867126,0.6096925735473633,0.3240915834903717,-0.1379384696483612,0.38778752088546753,0.38656994700431824,-0.12530717253684998,0.4707942008972168,0.45900672674179077,-0.10580503940582275,0.433245450258255,0.4997312128543854,-0.055625513195991516,0.4060080349445343,0.49485644698143005,-0.03590201213955879,0.3814786970615387,0.4762500822544098,-0.15398521721363068,0.4500575661659241,0.5432181358337402,-0.12018409371376038,0.41335880756378174,0.5704048275947571,-0.07491530478000641,0.3883242607116699,0.5562965869903564,-0.06772066652774811,0.3853796124458313,0.5633995532989502,-0.1799919754266739,0.4234786927700043,0.6085764169692993,-0.14064939320087433,0.3961186110973358,0.622209906578064,-0.10498940199613571,0.3708597421646118,0.6005561947822571,-0.09724405407905579,right
0.43540361523628235,0.8337268233299255,1.21778045425458e-08,0.42832043766975403,0.7671707272529602,-0.03537280485033989,0.4530333876609802,0.6861597895622253,-0.05609293282032013,0.4933529794216156,0.6443681120872498,-0.07468104362487793,0.5347538590431213,0.6606646776199341,-0.09153573215007782,0.5396488308906555,0.667195737361908,-0.03606124594807625,0.6024221181869507,0.6463204622268677,-0.07538595795631409,0.6455813646316528,0.6352819800376892,-0.09935450553894043,0.6846449971199036,0.6315428614616394,-0.1144481673836708,0.5605689883232117,0.7326141595840454,-0.03576415032148361,0.5621346831321716,0.7192036509513855,-0.08586505800485611,0.5017202496528625,0.736232578754425,-0.09204532951116562,0.4820193946361542,0.7468538880348206,-0.08387553691864014,0.5597482323646545,0.8005733489990234,-0.0412052720785141,0.532131552696228,0.8094488382339478,-0.08593476563692093,0.4815213680267334,0.8077554702758789,-0.07677698135375977,0.4752558469772339,0.8005119562149048,-0.059064533561468124,0.5493859648704529,0.8673456311225891,-0.05048692226409912,0.5150901675224304,0.883267879486084,-0.07925403118133545,0.4775339365005493,0.8731656074523926,-0.07438239455223083,0.4731212854385376,0.8557639718055725,-0.06300921738147736,right
0.32870593667030334,0.718130350112915,8.172232668357537e-08,0.37398388981819153,0.5967445969581604,0.025612616911530495,0.4242513179779053,0.545390248298645,-0.0031041058246046305,0.4720698297023773,0.5342788100242615,-0.03012288361787796,0.5071985125541687,0.5000743865966797,-0.059376586228609085,0.40522417426109314,0.45714399218559265,-0.10894841700792313,0.495496928691864,0.44666343927383423,-0.13257570564746857,0.5488318204879761,0.4416114389896393,-0.13639052212238312,0.5913957953453064,0.43968164920806885,-0.13779926300048828,0.4084741473197937,0.5408802032470703,-0.13368497788906097,0.4979698359966278,0.5684975981712341,-0.11977321654558182,0.4681955575942993,0.6130141615867615,-0.07112907618284225,0.44278329610824585,0.6168282628059387,-0.05122287571430206,0.413777232170105,0.6239017248153687,-0.15257930755615234,0.48820316791534424,0.652708888053894,-0.1239151880145073,0.4585528075695038,0.683440625667572,-0.07807433605194092,0.434330016374588,0.6793977618217468,-0.06833095848560333,0.4260091185569763,0.6979422569274902,-0.17046965658664703,0.47077617049217224,0.71759033203125,-0.13752517104148865,0.4477994441986084,0.7335782647132874,-0.10478989034891129,0.42054444551467896,0.7249738574028015,-0.09746582806110382,right
0.43868258595466614,0.7759655117988586,-7.037660054720618e-08,0.4299703538417816,0.695054829120636,-0.031133024021983147,0.46818944811820984,0.5918816924095154,-0.044725365936756134,0.5200307369232178,0.5440109968185425,-0.05680062994360924,0.5648455619812012,0.567059338092804,-0.0675460547208786,0.5505200624465942,0.5865856409072876,-0.022933734580874443,0.6163933873176575,0.5488751530647278,-0.053642988204956055,0.6597514748573303,0.5357909202575684,-0.07342033088207245,0.6957680583000183,0.5242598652839661,-0.08730781823396683,0.5649724006652832,0.6532585024833679,-0.02488178201019764,0.5974094271659851,0.627013087272644,-0.07874684035778046,0.5449211001396179,0.6472489237785339,-0.09450818598270416,0.5043280720710754,0.6578049659729004,-0.09118404239416122,0.5666178464889526,0.7200483083724976,-0.031115282326936722,0.5774132013320923,0.7129236459732056,-0.08302745968103409,0.5205130577087402,0.7235459685325623,-0.08255627006292343,0.48432886600494385,0.7187703847885132,-0.06769673526287079,0.5596106648445129,0.7877069711685181,-0.03986748680472374,0.5536003112792969,0.7987167835235596,-0.07849975675344467,0.5083324313163757,0.7977793216705322,-0.08033974468708038,0.48159340023994446,0.7814425230026245,-0.0716959536075592,right
0.4441097378730774,0.6240148544311523,-1.3766086226496554e-07,0.43770307302474976,0.5408692955970764,-0.027541441842913628,0.47307687997817993,0.4598941206932068,-0.04200153052806854,0.5256789922714233,0.43491512537002563,-0.056058529764413834,0.5699031352996826,0.4526723623275757,-0.06861116737127304,0.5576373934745789,0.44341641664505005,-0.026127271354198456,0.6233243942260742,0.4202621281147003,-0.0613367035984993,0.6691452860832214,0.41181492805480957,-0.08310797065496445,0.710931658744812,0.40940144658088684,-0.09672726690769196,0.5801111459732056,0.5083199143409729,-0.027438728138804436,0.559023380279541,0.5064991116523743,-0.06897774338722229,0.5042908787727356,0.5178130269050598,-0.0728377252817154,0.49168944358825684,0.5202765464782715,-0.06624609977006912,0.5780584216117859,0.5740481019020081,-0.03430633246898651,0.5365607142448425,0.5814661383628845,-0.07180065661668777,0.4893766939640045,0.58136385679245,-0.0619954876601696,0.4859153628349304,0.5735744833946228,-0.0466766394674778,0.5654878616333008,0.637535035610199,-0.04486514627933502,0.5209079384803772,0.6458427906036377,-0.06900973618030548,0.48385190963745117,0.6368157863616943,-0.06373904645442963,0.47911834716796875,0.6218700408935547,-0.053083840757608414,right
0.431125670671463,0.5940380096435547,-8.927279537829236e-08,0.4229832589626312,0.5070133805274963,-0.03354492783546448,0.45891591906547546,0.4206538200378418,-0.054546087980270386,0.5130881071090698,0.3885866701602936,-0.074676513671875,0.5620759129524231,0.40025120973587036,-0.0927448645234108,0.5541265606880188,0.39206650853157043,-0.033990468829870224,0.6251815557479858,0.3730717599391937,-0.0769609808921814,0.6755934357643127,0.3642156720161438,-0.10186847299337387,0.7202629446983337,0.36325570940971375,-0.1164049282670021,0.5798299908638,0.46682196855545044,-0.03395476192235947,0.5526466369628906,0.4728662371635437,-0.08080445975065231,0.49294206500053406,0.4775341749191284,-0.08139975368976593,0.4837554693222046,0.4742158055305481,-0.07089027762413025,0.5762779712677002,0.541515588760376,-0.04067802429199219,0.5263403058052063,0.5547400116920471,-0.0832376629114151,0.4763644337654114,0.5471467971801758,-0.06948807090520859,0.4784993827342987,0.5353673100471497,-0.0505012683570385,0.5596489310264587,0.6092924475669861,-0.05163208767771721,0.5041744112968445,0.6213380694389343,-0.07895780354738235,0.4659169316291809,0.6102278828620911,-0.0720650851726532,0.4678057134151459,0.5947039127349854,-0.05936290696263313,right
0.44201573729515076,0.725184440612793,-6.968249977035157e-08,0.43627089262008667,0.673137366771698,-0.023695776239037514,0.4605998396873474,0.5993087887763977,-0.03638762980699539,0.4959590435028076,0.5620076060295105,-0.04818448796868324,0.5290578603744507,0.575154185295105,-0.05919351428747177,0.5256049036979675,0.5934829115867615,-0.020941032096743584,0.5755236744880676,0.5678085088729858,-0.045180704444646835,0.6075958013534546,0.5550792813301086,-0.058895573019981384,0.6345794796943665,0.5480896234512329,-0.06784799695014954,0.5378571152687073,0.6462565660476685,-0.022693615406751633,0.5550287961959839,0.6172969937324524,-0.061116691678762436,0.5076724290847778,0.6318910717964172,-0.06755436956882477,0.4825587570667267,0.6443073749542236,-0.061241377145051956,0.5382033586502075,0.6989365220069885,-0.027973823249340057,0.5388110876083374,0.6825778484344482,-0.06404509395360947,0.4936752915382385,0.6883358955383301,-0.05824385955929756,0.47409191727638245,0.6902053952217102,-0.043835099786520004,0.5319821238517761,0.7522019743919373,-0.035377781838178635,0.5227536559104919,0.7425540685653687,-0.05983039736747742,0.48887041211128235,0.7363641858100891,-0.05640805885195732,0.47325220704078674,0.7276955842971802,-0.04689124599099159,right
0.39324963092803955,0.6777912378311157,1.7355445436351147e-07,0.4347509443759918,0.5867032408714294,0.015641601756215096,0.4873499274253845,0.5636764764785767,-0.006839549168944359,0.537723958492279,0.5729793906211853,-0.02885991893708706,0.5733518004417419,0.5753281116485596,-0.052889544516801834,0.4892944395542145,0.4925934076309204,-0.07787086814641953,0.576970100402832,0.5190522074699402,-0.10387492924928665,0.627790629863739,0.5379278063774109,-0.1158798485994339,0.6697005033493042,0.5515465140342712,-0.12273193895816803,0.489641934633255,0.5679934024810791,-0.09800276160240173,0.5637457966804504,0.6219990253448486,-0.10087020695209503,0.5348545908927917,0.641298234462738,-0.07312699407339096,0.5102663636207581,0.6321353316307068,-0.06068634241819382,0.4893978536128998,0.645409345626831,-0.11428536474704742,0.5479114651679993,0.6913583278656006,-0.10646942257881165,0.5204466581344604,0.702944278717041,-0.07242859154939651,0.4971473217010498,0.6910175085067749,-0.05981369689106941,0.4920962154865265,0.7173507213592529,-0.13002468645572662,0.5317658185958862,0.7433398962020874,-0.11252637207508087,0.5099108219146729,0.7506574392318726,-0.08397448062896729,0.4876462519168854,0.7387838363647461,-0.07171957939863205,right
0.4339434504508972,0.7540374994277954,1.8693377512590814e-08,0.4271683692932129,0.6921320557594299,-0.029834268614649773,0.45069530606269836,0.607525110244751,-0.050323955714702606,0.4874342381954193,0.559698224067688,-0.0698738694190979,0.5261927247047424,0.5785971879959106,-0.08827631920576096,0.5337039828300476,0.5987286567687988,-0.03244752809405327,0.5967068076133728,0.5681476593017578,-0.07004478573799133,0.636283814907074,0.551258385181427,-0.09106884151697159,0.672635555267334,0.5439115762710571,-0.10383499413728714,0.5544534921646118,0.6607375741004944,-0.03492441028356552,0.5571719408035278,0.6162691712379456,-0.08191037178039551,0.4968893527984619,0.6375047564506531,-0.08367833495140076,0.47772061824798584,0.6575620770454407,-0.07185102254152298,0.5533930063247681,0.724337100982666,-0.042839594185352325,0.5227827429771423,0.7041745185852051,-0.08306466042995453,0.4729347825050354,0.7118306159973145,-0.06996491551399231,0.4684533178806305,0.7170788645744324,-0.04991835728287697,0.5426117777824402,0.787078320980072,-0.054295025765895844,0.5053202509880066,0.7793803215026855,-0.07853009551763535,0.4684127867221832,0.7715583443641663,-0.07099172472953796,0.46553441882133484,0.7623410820960999,-0.05837351083755493,right
0.29985448718070984,0.5760856866836548,-1.2515055658468555e-08,0.3684958815574646,0.4973605275154114,0.053068336099386215,0.422791451215744,0.4677926301956177,0.035187844187021255,0.46567046642303467,0.4769251346588135,0.013400937430560589,0.4999336898326874,0.46278658509254456,-0.013959663920104504,0.4202161133289337,0.36902153491973877,-0.07926401495933533,0.5047163963317871,0.3777075409889221,-0.09953458607196808,0.5609853863716125,0.3813656270503998,-0.1090862825512886,0.6048025488853455,0.38112619519233704,-0.11575456708669662,0.4137178063392639,0.45337724685668945,-0.1130232959985733,0.4830303490161896,0.5077217817306519,-0.08571407198905945,0.44514453411102295,0.5418915748596191,-0.034714117646217346,0.4197259843349457,0.5328050851821899,-0.016682306304574013,0.40654638409614563,0.5354246497154236,-0.13973009586334229,0.46255728602409363,0.5823237299919128,-0.09898895770311356,0.42615994811058044,0.6019490957260132,-0.05590901896357536,0.4023940861225128,0.5899665355682373,-0.052370429039001465,0.41023221611976624,0.6081544160842896,-0.16278328001499176,0.4413396716117859,0.6404011845588684,-0.12324956804513931,0.4134294092655182,0.6477406620979309,-0.09219618141651154,0.38968613743782043,0.6296636462211609,-0.08862999826669693,right
0.4988781213760376,0.6718753576278687,-7.32843616901846e-08,0.5409526824951172,0.5868692994117737,0.048338115215301514,0.5816398859024048,0.5449270009994507,0.04248235002160072,0.6172614693641663,0.547739565372467,0.03241327404975891,0.6432017087936401,0.5552965402603149,0.017163941636681557,0.5991204380989075,0.4940696656703949,-0.04554888233542442,0.6745677590370178,0.5077566504478455,-0.048542194068431854,0.7196435332298279,0.5091990232467651,-0.04779459536075592,0.755069375038147,0.5091954469680786,-0.04849481210112572,0.6035712361335754,0.5587401390075684,-0.07093767821788788,0.6551164984703064,0.6094033122062683,-0.03834725171327591,0.6216914057731628,0.6353979110717773,0.0014150901697576046,0.6006535887718201,0.629756510257721,0.01522472221404314,0.603937566280365,0.6264858841896057,-0.08927943557500839,0.6394460797309875,0.6726821660995483,-0.047205328941345215,0.6079395413398743,0.6868610382080078,-0.018115483224391937,0.5888863801956177,0.6763536334037781,-0.01983010396361351,0.6086031198501587,0.6876401901245117,-0.10408148169517517,0.6200533509254456,0.7237273454666138,-0.06615272164344788,0.5935713052749634,0.7305206656455994,-0.044091470539569855,0.5741732120513916,0.7141472697257996,-0.043047837913036346,right
0.5080340504646301,0.6761309504508972,-9.59626902385935e-08,0.5498074293136597,0.5892876982688904,0.04600270092487335,0.5908550024032593,0.5476179122924805,0.040438227355480194,0.6260201930999756,0.5497878193855286,0.031440600752830505,0.6534000635147095,0.5564660429954529,0.01747278869152069,0.6088682413101196,0.4997127652168274,-0.045853886753320694,0.6824108362197876,0.5119907259941101,-0.04969542473554611,0.7274547815322876,0.5136873722076416,-0.050760019570589066,0.763078510761261,0.5133880972862244,-0.052559927105903625,0.6129627227783203,0.5641872882843018,-0.06917795538902283,0.6610243916511536,0.6140750646591187,-0.03566662594676018,0.6281402707099915,0.6400150656700134,0.0030586752109229565,0.6070405840873718,0.6332356929779053,0.015814611688256264,0.6132740378379822,0.6309394240379333,-0.0858231633901596,0.6456512212753296,0.6747967004776001,-0.04323802888393402,0.6143273711204529,0.6896974444389343,-0.01580703631043434,0.595548152923584,0.6789888143539429,-0.018671970814466476,0.6183327436447144,0.6909096240997314,-0.0990632176399231,0.6288360357284546,0.7262551784515381,-0.06110229343175888,0.6027798056602478,0.7328908443450928,-0.04019535705447197,0.583128035068512,0.7176620364189148,-0.03987501561641693,right
